Distrito,Cluster,OLT,F,S,P,Cuenta,Código QR,Capacidad,Latitud,Longitud,NOMBRE_SPLITTER,Ubicacion
COACALCO,TEOLOYUCAN,TEOLOYUCAN_DF,0,13,5,0143148762,TPCP32454,1:16,19.72736240738694,-99.20157819986343,aereo,Poste
COACALCO,TEOLOYUCAN,TEOLOYUCAN_DF,0,13,5,0143210869,TPCP32454,1:16,19.72736240738694,-99.20157819986343,aereo,Poste
COACALCO,TEOLOYUCAN,TEOLOYUCAN_DF,0,13,5,0143221083,TPCP32454,1:16,19.72736240738694,-99.20157819986343,aereo,Poste
COACALCO,TEOLOYUCAN,TEOLOYUCAN_DF,0,13,5,0143207659,TPCP32471,1:16,19.724937645041233,-99.20245293527842,aereo,Poste
COACALCO,TEOLOYUCAN,TEOLOYUCAN_DF,0,13,5,0143233417,TPCP32471,1:16,19.724937645041233,-99.20245293527842,aereo,Poste
COACALCO,TEOLOYUCAN,TEOLOYUCAN_DF,0,13,5,0143241369,TPCP32471,1:16,19.724937645041233,-99.20245293527842,aereo,Poste
COACALCO,TEOLOYUCAN,TEOLOYUCAN_DF,0,13,5,0143242818,TPCP32471,1:16,19.724937645041233,-99.20245293527842,aereo,Poste
COACALCO,TEOLOYUCAN,TEOLOYUCAN_DF,0,13,5,0143241369,TPCP32471,1:16,19.724937645041233,-99.20245293527842,aereo,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0121538550,TP537855,1:16,19.644130989282978,-99.12305753678083,HUAWEI 1/16 TUL1D-678,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0113205379,TP537855,1:16,19.644130989282978,-99.12305753678083,HUAWEI 1/16 TUL1D-678,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0104842064,TP537855,1:16,19.644130989282978,-99.12305753678083,HUAWEI 1/16 TUL1D-678,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0104396301,TP537855,1:16,19.644130989282978,-99.12305753678083,HUAWEI 1/16 TUL1D-678,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0102830240,TP537857,1:16,19.64399079060367,-99.1224704682827,huawei 1/8,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0102072044,TP537857,1:16,19.64399079060367,-99.1224704682827,huawei 1/8,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0142456583,TP537857,1:16,19.64399079060367,-99.1224704682827,huawei 1/8,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0105143084,TP537857,1:16,19.64399079060367,-99.1224704682827,huawei 1/8,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0142641862,TP537857,1:16,19.64399079060367,-99.1224704682827,huawei 1/8,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0128291361,TP537857,1:16,19.64399079060367,-99.1224704682827,huawei 1/8,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0141892872,TP537857,1:16,19.64399079060367,-99.1224704682827,huawei 1/8,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0101960726,TP537857,1:16,19.64399079060367,-99.1224704682827,huawei 1/8,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0104568307,TP537858,1:16,19.6439713,-99.1220811,HUAWEI 1/16 TUL1D-676,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0104611236,TP537858,1:16,19.6439713,-99.1220811,HUAWEI 1/16 TUL1D-676,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0104728365,TP537858,1:16,19.6439713,-99.1220811,HUAWEI 1/16 TUL1D-676,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0104708213,TP537858,1:16,19.6439713,-99.1220811,HUAWEI 1/16 TUL1D-676,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0101602442,TP537858,1:16,19.6439713,-99.1220811,HUAWEI 1/16 TUL1D-676,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0104219479,TP537858,1:16,19.6439713,-99.1220811,HUAWEI 1/16 TUL1D-676,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0104315749,TP537858,1:16,19.6439713,-99.1220811,HUAWEI 1/16 TUL1D-676,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0103110352,TP537858,1:16,19.6439713,-99.1220811,HUAWEI 1/16 TUL1D-676,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0103160383,TP537858,1:16,19.6439713,-99.1220811,HUAWEI 1/16 TUL1D-676,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0104442637,TP537858,1:16,19.6439713,-99.1220811,HUAWEI 1/16 TUL1D-676,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0104529807,TP537862,1:16,19.64350704106731,-99.12115585058928,HUAWEI 1/16 TUL1D-674,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0140934732,TP537862,1:16,19.64350704106731,-99.12115585058928,HUAWEI 1/16 TUL1D-674,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0102718895,TP537862,1:16,19.64350704106731,-99.12115585058928,HUAWEI 1/16 TUL1D-674,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0103329718,TP537862,1:16,19.64350704106731,-99.12115585058928,HUAWEI 1/16 TUL1D-674,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0104918973,TP537862,1:16,19.64350704106731,-99.12115585058928,HUAWEI 1/16 TUL1D-674,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0101671298,TP537862,1:16,19.64350704106731,-99.12115585058928,HUAWEI 1/16 TUL1D-674,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0107699734,TP537862,1:16,19.64350704106731,-99.12115585058928,HUAWEI 1/16 TUL1D-674,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0141053560,TP537862,1:16,19.64350704106731,-99.12115585058928,HUAWEI 1/16 TUL1D-674,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0103510904,TP537862,1:16,19.64350704106731,-99.12115585058928,HUAWEI 1/16 TUL1D-674,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0106607373,TP537862,1:16,19.64350704106731,-99.12115585058928,HUAWEI 1/16 TUL1D-674,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,0,0141187823,TP537862,1:16,19.64350704106731,-99.12115585058928,HUAWEI 1/16 TUL1D-674,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0141049714,TP586020,1:16,19.65722039623369,-99.1081290319562,TP586020,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0131573368,TP586020,1:16,19.65722039623369,-99.1081290319562,TP586020,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0141844709,TP586020,1:16,19.65722039623369,-99.1081290319562,TP586020,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0140095513,TP586020,1:16,19.65722039623369,-99.1081290319562,TP586020,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0142379506,TP586020,1:16,19.65722039623369,-99.1081290319562,TP586020,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0106085717,TP586020,1:16,19.65722039623369,-99.1081290319562,TP586020,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0102689340,TP586020,1:16,19.65722039623369,-99.1081290319562,TP586020,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0141694658,TP586024,1:16,19.657262389235314,-99.10807806998491,Tul 1l 9,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0102822828,TP586024,1:16,19.657262389235314,-99.10807806998491,Tul 1l 9,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0142650613,TP586024,1:16,19.657262389235314,-99.10807806998491,Tul 1l 9,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0121403065,TP586024,1:16,19.657262389235314,-99.10807806998491,Tul 1l 9,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0141972885,TP586024,1:16,19.657262389235314,-99.10807806998491,Tul 1l 9,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0105465082,TP586024,1:16,19.657262389235314,-99.10807806998491,Tul 1l 9,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0100406965,TP586024,1:16,19.657262389235314,-99.10807806998491,Tul 1l 9,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0106083072,TP586024,1:16,19.657262389235314,-99.10807806998491,Tul 1l 9,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0100566847,TP586024,1:16,19.657262389235314,-99.10807806998491,Tul 1l 9,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0100439640,TP586024,1:16,19.657262389235314,-99.10807806998491,Tul 1l 9,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0105525384,TP586024,1:16,19.657262389235314,-99.10807806998491,Tul 1l 9,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0106335386,TP586024,1:16,19.657262389235314,-99.10807806998491,Tul 1l 9,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0142404895,TP586024,1:16,19.657262389235314,-99.10807806998491,Tul 1l 9,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0142089311,TP586024,1:16,19.657262389235314,-99.10807806998491,Tul 1l 9,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0120758854,TP586024,1:16,19.657262389235314,-99.10807806998491,Tul 1l 9,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0103349348,TP586024,1:16,19.657262389235314,-99.10807806998491,Tul 1l 9,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0104202016,TP586025,1:8,19.65770947193939,-99.10800665616989,tul 1l 10,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0105826930,TP586025,1:8,19.65770947193939,-99.10800665616989,tul 1l 10,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0104938983,TP586025,1:8,19.65770947193939,-99.10800665616989,tul 1l 10,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0103757009,TP586025,1:8,19.65770947193939,-99.10800665616989,tul 1l 10,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0142776948,TP586025,1:8,19.65770947193939,-99.10800665616989,tul 1l 10,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0102772788,TP586025,1:8,19.65770947193939,-99.10800665616989,tul 1l 10,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0108906310,TP586025,1:8,19.65770947193939,-99.10800665616989,tul 1l 10,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0110698905,TP586026,1:16,19.657609067881303,-99.10802844911814,tul 1l 14,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0142127603,TP586026,1:16,19.657609067881303,-99.10802844911814,tul 1l 14,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0117762493,TP586026,1:16,19.657609067881303,-99.10802844911814,tul 1l 14,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0142769194,TP586026,1:16,19.657609067881303,-99.10802844911814,tul 1l 14,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0143147903,TP586026,1:16,19.657609067881303,-99.10802844911814,tul 1l 14,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0103928224,TP586026,1:16,19.657609067881303,-99.10802844911814,tul 1l 14,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0106195615,TP586026,1:16,19.657609067881303,-99.10802844911814,tul 1l 14,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0117814916,TP586026,1:16,19.657609067881303,-99.10802844911814,tul 1l 14,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0118660680,TP586026,1:16,19.657609067881303,-99.10802844911814,tul 1l 14,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0108794301,TP586026,1:16,19.657609067881303,-99.10802844911814,tul 1l 14,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0107161795,TP586027,1:16,19.658381988066544,-99.10786148160696,tul 1l 15,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0126822831,TP586027,1:16,19.658381988066544,-99.10786148160696,tul 1l 15,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0129459727,TP586027,1:16,19.658381988066544,-99.10786148160696,tul 1l 15,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0104791601,TP586027,1:16,19.658381988066544,-99.10786148160696,tul 1l 15,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0120072113,TP586027,1:16,19.658381988066544,-99.10786148160696,tul 1l 15,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0103965330,TP586027,1:16,19.658381988066544,-99.10786148160696,tul 1l 15,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0115192193,TP586027,1:16,19.658381988066544,-99.10786148160696,tul 1l 15,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0104255408,TP586027,1:16,19.658381988066544,-99.10786148160696,tul 1l 15,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0142367984,TP586027,1:16,19.658381988066544,-99.10786148160696,tul 1l 15,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0107407292,TP586027,1:16,19.658381988066544,-99.10786148160696,tul 1l 15,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0102620517,TP586028,1:16,19.65837819925119,-99.10784538835287,tul 1l 11,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0105739809,TP586028,1:16,19.65837819925119,-99.10784538835287,tul 1l 11,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0110002827,TP586028,1:16,19.65837819925119,-99.10784538835287,tul 1l 11,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0141440208,TP586028,1:16,19.65837819925119,-99.10784538835287,tul 1l 11,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0128523971,TP586028,1:16,19.65837819925119,-99.10784538835287,tul 1l 11,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0100469838,TP586028,1:16,19.65837819925119,-99.10784538835287,tul 1l 11,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0106461886,TP586028,1:16,19.65837819925119,-99.10784538835287,tul 1l 11,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0135166909,TP586028,1:16,19.65837819925119,-99.10784538835287,tul 1l 11,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0125190821,TP586028,1:16,19.65837819925119,-99.10784538835287,tul 1l 11,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0100458136,TP586028,1:16,19.65837819925119,-99.10784538835287,tul 1l 11,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0117686420,TP586028,1:16,19.65837819925119,-99.10784538835287,tul 1l 11,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0104370990,TP586028,1:16,19.65837819925119,-99.10784538835287,tul 1l 11,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0115249679,TP586028,1:16,19.65837819925119,-99.10784538835287,tul 1l 11,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0123442940,TP586028,1:16,19.65837819925119,-99.10784538835287,tul 1l 11,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0104154247,TP586028,1:16,19.65837819925119,-99.10784538835287,tul 1l 11,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0131702395,TP586028,1:16,19.65837819925119,-99.10784538835287,tul 1l 11,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0102438781,TP586237,1:16,19.659154273060874,-99.10767909139395,TP586237,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0104218758,TP586237,1:16,19.659154273060874,-99.10767909139395,TP586237,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0114872149,TP586237,1:16,19.659154273060874,-99.10767909139395,TP586237,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0102075161,TP586237,1:16,19.659154273060874,-99.10767909139395,TP586237,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0107703445,TP586237,1:16,19.659154273060874,-99.10767909139395,TP586237,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0141930634,TP586237,1:16,19.659154273060874,-99.10767909139395,TP586237,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0141964904,TP586237,1:16,19.659154273060874,-99.10767909139395,TP586237,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0116881150,TP649691,1:16,19.65899388057161,-99.10771563649178,TUL/1I/12,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0103420277,TP649691,1:16,19.65899388057161,-99.10771563649178,TUL/1I/12,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0103493720,TP649691,1:16,19.65899388057161,-99.10771563649178,TUL/1I/12,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0131258583,TP649691,1:16,19.65899388057161,-99.10771563649178,TUL/1I/12,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0101560564,TP649691,1:16,19.65899388057161,-99.10771563649178,TUL/1I/12,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0100594421,TP649691,1:16,19.65899388057161,-99.10771563649178,TUL/1I/12,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0113045702,TP649691,1:16,19.65899388057161,-99.10771563649178,TUL/1I/12,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0101300804,TP649691,1:16,19.65899388057161,-99.10771563649178,TUL/1I/12,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0130316244,TP649691,1:16,19.65899388057161,-99.10771563649178,TUL/1I/12,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0140696226,TP649691,1:16,19.65899388057161,-99.10771563649178,TUL/1I/12,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0119426321,TP649691,1:16,19.65899388057161,-99.10771563649178,TUL/1I/12,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0100644535,TP649691,1:16,19.65899388057161,-99.10771563649178,TUL/1I/12,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0105023759,TP649691,1:16,19.65899388057161,-99.10771563649178,TUL/1I/12,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,1,0105514137,TP649691,1:16,19.65899388057161,-99.10771563649178,TUL/1I/12,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0142805158,TP586200,1:16,19.659337398147763,-99.10764053463936,TP586200,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0142973233,TP586200,1:16,19.659337398147763,-99.10764053463936,TP586200,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0104975871,TP586200,1:16,19.659337398147763,-99.10764053463936,TP586200,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0111994140,TP586200,1:16,19.659337398147763,-99.10764053463936,TP586200,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0101899698,TP586200,1:16,19.659337398147763,-99.10764053463936,TP586200,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0111607233,TP586200,1:16,19.659337398147763,-99.10764053463936,TP586200,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0101262709,TP586200,1:16,19.659337398147763,-99.10764053463936,TP586200,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0141143422,TP586200,1:16,19.659337398147763,-99.10764053463936,TP586200,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0131274339,TP586200,1:16,19.659337398147763,-99.10764053463936,TP586200,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0100454719,TP586200,1:16,19.659337398147763,-99.10764053463936,TP586200,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0142690309,TP586200,1:16,19.659337398147763,-99.10764053463936,TP586200,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0117916551,TP586200,1:16,19.659337398147763,-99.10764053463936,TP586200,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0104831167,TP586200,1:16,19.659337398147763,-99.10764053463936,TP586200,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0105910826,TP586200,1:16,19.659337398147763,-99.10764053463936,TP586200,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0120533346,TP586200,1:16,19.659337398147763,-99.10764053463936,TP586200,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0103340787,TP586200,1:16,19.659337398147763,-99.10764053463936,TP586200,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0120886170,TP586202,1:16,19.6603123778488,-99.10732805728912,TUL1L18,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0106380767,TP586202,1:16,19.6603123778488,-99.10732805728912,TUL1L18,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0142174886,TP586202,1:16,19.6603123778488,-99.10732805728912,TUL1L18,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0123722795,TP586202,1:16,19.6603123778488,-99.10732805728912,TUL1L18,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0141997290,TP586202,1:16,19.6603123778488,-99.10732805728912,TUL1L18,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0100407015,TP586202,1:16,19.6603123778488,-99.10732805728912,TUL1L18,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0103895897,TP586202,1:16,19.6603123778488,-99.10732805728912,TUL1L18,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0115998640,TP586202,1:16,19.6603123778488,-99.10732805728912,TUL1L18,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0129105716,TP586202,1:16,19.6603123778488,-99.10732805728912,TUL1L18,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0106891706,TP586202,1:16,19.6603123778488,-99.10732805728912,TUL1L18,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0104082322,TP586202,1:16,19.6603123778488,-99.10732805728912,TUL1L18,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0102410962,TP586202,1:16,19.6603123778488,-99.10732805728912,TUL1L18,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0104864921,TP586202,1:16,19.6603123778488,-99.10732805728912,TUL1L18,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0102456543,TP586202,1:16,19.6603123778488,-99.10732805728912,TUL1L18,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0103458364,TP586202,1:16,19.6603123778488,-99.10732805728912,TUL1L18,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0104206862,TP586204,1:16,19.662251269024157,-99.10695120692253,TUL1L20,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0103036322,TP586204,1:16,19.662251269024157,-99.10695120692253,TUL1L20,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0142678522,TP586204,1:16,19.662251269024157,-99.10695120692253,TUL1L20,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0105484734,TP586204,1:16,19.662251269024157,-99.10695120692253,TUL1L20,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0118843821,TP586204,1:16,19.662251269024157,-99.10695120692253,TUL1L20,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0101160244,TP586204,1:16,19.662251269024157,-99.10695120692253,TUL1L20,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0142801356,TP586204,1:16,19.662251269024157,-99.10695120692253,TUL1L20,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0142889180,TP586204,1:16,19.662251269024157,-99.10695120692253,TUL1L20,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0101979511,TP586204,1:16,19.662251269024157,-99.10695120692253,TUL1L20,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0126774514,TP586204,1:16,19.662251269024157,-99.10695120692253,TUL1L20,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0124266699,TP586204,1:16,19.662251269024157,-99.10695120692253,TUL1L20,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0100619791,TP586204,1:16,19.662251269024157,-99.10695120692253,TUL1L20,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0140350008,TP586210,1:16,19.663122041701985,-99.10801269114017,TUL 1L 21,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0140339924,TP586210,1:16,19.663122041701985,-99.10801269114017,TUL 1L 21,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0100453340,TP586210,1:16,19.663122041701985,-99.10801269114017,TUL 1L 21,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0142805389,TP586210,1:16,19.663122041701985,-99.10801269114017,TUL 1L 21,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0106607984,TP586210,1:16,19.663122041701985,-99.10801269114017,TUL 1L 21,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0103489881,TP586210,1:16,19.663122041701985,-99.10801269114017,TUL 1L 21,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0140941422,TP586210,1:16,19.663122041701985,-99.10801269114017,TUL 1L 21,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0116288895,TP586210,1:16,19.663122041701985,-99.10801269114017,TUL 1L 21,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0119756118,TP586210,1:16,19.663122041701985,-99.10801269114017,TUL 1L 21,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0121008382,TP586210,1:16,19.663122041701985,-99.10801269114017,TUL 1L 21,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0121233842,TP586210,1:16,19.663122041701985,-99.10801269114017,TUL 1L 21,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0126082032,TP586210,1:16,19.663122041701985,-99.10801269114017,TUL 1L 21,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0126937283,TP586210,1:16,19.663122041701985,-99.10801269114017,TUL 1L 21,Poste
COACALCO,TULTEPEC,TULTEPEC_DF,0,1,2,0109886140,TP586210,1:16,19.663122041701985,-99.10801269114017,TUL 1L 21,Poste
